Fecha,PREC_21205770_BASE_AEREA_MADRID_MADRID,TMin_21205880_FLORES_CHIBCHA_MADRID,TMin_21206060_CASABLANCA_MADRID,PREC_21205420_TIBAITATA_MOSQUERA,TMax_21205420_TIBAITATA_MOSQUERA,TMin_21205420_TIBAITATA_MOSQUERA,PREC_21205960_TACHI_SUBACHOQUE,TMin_21205960_TACHI_SUBACHOQUE,PREC_21201210_EL_HATO_TENJO,TMax_21205980_GRANJA_PROVIDENCIA_TENJO,TMin_21205980_GRANJA_PROVIDENCIA_TENJO,PREC_21206280_ACAPULCO_BOJACA,TMin_21205870_EL_SALITRE_BOJACA,PREC_21201070_EL_CORAZON_FACATATIVA,TMin_21205940_VILLA_INES_FACATATIVA
1997-04-06,6.5,4.2,4.0,0.0,20.67292613400894,7.209380751162479,1.0,5.6,0.0,21.0,7.8,0.0,5.8,2.5,4.8
1997-04-07,0.0,6.8,8.2,0.7,21.0,9.6,0.0,9.2,0.0,21.2,10.2,0.0,10.0,0.0,10.2
1997-04-08,0.0,8.6,7.8,1.0,20.2,8.4,5.2,9.6,4.2,20.7,10.6,0.0,10.0,4.1,10.0
1997-04-09,0.0,7.2,7.4,1.3,19.3,8.8,0.0,8.4,0.5,19.0,9.2,0.0,7.0,0.0,9.0
1997-04-10,1.0,8.8,7.0,2.3,18.5,7.0,1.08,8.2,4.6,18.2,9.4,0.0,9.6,2.6,10.6
1997-04-11,0.6666666666666667,9.8,8.0,0.0,20.1,9.4,2.16,8.2,0.0,20.122377381186634,10.0,3.9,8.2,0.0,10.2
1997-04-12,0.33333333333333337,5.4,5.0,0.0,19.4,8.6,3.24,8.6,0.0,18.8,8.4,0.0,7.0,0.0,5.2
1997-04-13,0.0,7.2,4.6,0.0,19.8,7.6,4.32,10.4,0.0,19.7,9.5,0.0,5.2,0.0,9.2
1997-04-14,0.0,3.6,4.2,0.0,19.6,5.4,5.4,6.4,0.7,20.7,8.0,1.0,5.4,6.1,4.2
1997-04-15,0.0,6.6,7.0,0.0,20.6,8.4,4.8,6.4,0.35,21.0,8.2,0.0,8.0,0.0,9.0
1997-04-16,0.0,4.2,4.2,0.0,21.7,5.2,4.14,5.6,0.0,20.2,7.4,0.0,7.6,1.9,6.0
1997-04-17,0.0,1.8,6.1,0.0,20.3,5.0,3.48,4.2,0.0,19.6,3.6,1.0,5.8,0.0,3.4
1997-04-18,0.0,8.8,8.0,0.0,19.2,9.8,2.8200000000000003,8.0,0.0,18.2,10.0,1.6,4.2,0.0,8.0
1997-04-19,0.0,7.4,7.0,1.55,19.0,8.8,2.16,7.502903860229624,0.8,19.5,8.4,9.5,8.2,1.3,10.0
1997-04-20,0.0,9.2,8.0,3.1,19.4,9.6,1.5,8.18690270538636,1.4,19.2,9.4,7.466666666666667,9.0,2.6,7.0
1997-04-21,0.0,9.2,8.2,3.25,17.551283101999253,10.6,1.0,9.6,0.5,16.4,10.6,5.433333333333334,10.0,0.0,9.6
1997-04-22,0.0,8.6,6.2,3.4,17.41555949191187,8.2,0.5,9.0,0.75,16.2,9.0,3.4,8.2,5.25,7.4
1997-04-23,0.0,8.6,7.0,3.7,18.4,9.4,0.0,6.4,1.0,18.2,7.6,4.55,8.8,10.5,7.8
1997-04-24,0.0,5.4,6.0,0.3,17.6,8.2,5.4,5.6,2.0,17.9,5.5,5.7,7.0,7.7,5.2
1997-04-25,0.0,6.6,5.65,1.8,18.1,6.8,4.1,5.0,3.0,18.0,4.8,0.0,6.8,1.1,6.0
1997-04-26,0.0,7.8,5.3,0.9,20.0,7.2,0.0,6.4,0.0,20.8,6.7,0.0,8.2,0.0,7.6
1997-04-27,0.0,8.1,5.65,0.0,20.3,8.6,2.0,5.0,0.0,21.0,5.6,7.0,9.0,0.0,8.2
1997-04-28,0.0,8.2,6.0,0.6,19.6,8.6,1.1,4.6,4.5,19.8,8.1,0.0,9.2,0.0,6.2
1997-04-29,4.8,7.4,5.0,0.0,21.0,5.6,0.0,5.0,1.5,22.0,5.8,0.0,6.4,0.0,4.8
1997-04-30,0.0,5.8,6.3,0.0,19.9,7.4,0.0,6.0,1.2,20.2,7.7,0.0,6.4,0.0,5.6
1997-05-01,0.0,4.8,5.15,0.0,19.0,7.0,0.0,5.587707093790762,0.5,18.0,5.6,0.0,6.2,0.0,3.2
1997-05-02,0.0,7.2,4.0,4.2,18.7,9.4,1.5,10.6,0.0,18.8,7.9,0.0,7.0,0.0,8.0
1997-05-03,0.0,7.8,6.2,0.0,19.2,9.2,3.0,10.4,2.0,19.3,9.4,4.8,6.2,3.2,6.4
1997-05-04,0.0,10.2,5.6,4.0,18.6,10.0,0.0,10.4,0.0,19.2,10.7,0.0,9.4,0.0,9.6
1997-05-05,0.0,3.2,5.0,0.0,20.4,5.2,2.3,4.4,2.2,18.2,4.9,3.0,4.2,7.0,3.4
1997-05-06,0.0,9.2,8.0,0.0,20.9,10.5,2.7199999999999998,8.255302589902033,0.0,20.5,9.5,0.0,9.6,0.0,9.0
1997-05-07,0.0,8.4,7.4,0.0,18.5,9.3,3.14,9.2,0.0,19.4,10.6,0.0,5.8,0.0,6.8
1997-05-08,0.0,6.8,6.0,0.0,20.9,7.0,3.56,7.0,0.0,20.9,7.9,0.0,6.0,0.0,5.6
1997-05-09,0.0,5.8,6.4,0.0,18.6,8.2,3.9800000000000004,9.4,0.0,19.4,7.6,0.0,7.4,0.0,9.0
1997-05-10,0.0,8.6,6.3,0.0,20.537202523921565,8.59417653176974,4.4,9.6,1.2,20.8,9.5,3.3,9.6,8.4,8.2
1997-05-11,0.0,10.2,8.3,0.0,18.094177542348763,9.490220860397967,0.0,10.0,0.0,17.2,10.6,3.7,10.4,0.0,10.0
1997-05-12,0.0,6.2,8.0,0.0,21.215820574358453,8.675635107099577,2.0,7.4,1.3,21.8,9.6,3.0,7.4,0.0,6.2
1997-05-13,0.0,8.6,6.8,0.0,19.5,8.3,1.3333333333333335,10.8,5.5,19.6,8.7,0.0,8.2,0.0,9.4
1997-05-14,0.0,5.2,5.6,0.0,19.7,5.4,0.6666666666666667,7.4,0.0,20.0,9.7,0.0,5.0,0.0,4.8
1997-05-15,0.0,1.6,4.4,0.7,20.6,2.8,0.0,3.0,0.0,20.2,4.117881507563033,0.0,4.2,0.0,3.2
1997-05-16,0.0,5.4,3.2,3.133333333333333,20.2,5.8,0.0,10.0,0.0,19.0,6.658062145767417,0.0,4.6,0.0,4.2
1997-05-17,0.0,6.8,6.0,5.566666666666666,19.858584473484676,8.757093682429417,1.3333333333333333,8.6,0.0,19.8,9.7,0.0,6.2,0.0,8.0
1997-05-18,0.0,9.2,5.7,8.0,19.112104618004096,8.431259381110063,2.6666666666666665,10.0,0.0,18.7,9.3,0.0,9.0,0.0,8.6
1997-05-19,0.0,8.2,5.4,0.6,19.0,7.2,4.0,7.639703629260971,4.4,18.2,8.6,8.0,4.8,2.0,6.8
1997-05-20,0.0,9.2,8.2,2.6,18.3,10.7,0.0,10.0,0.0,18.4,9.8,0.7,6.6,0.0,9.4
1997-05-21,0.0,9.2,8.0,0.0,19.3,9.6,3.2,10.8,2.6,19.0,9.9,0.0,8.4,3.0,8.0
1997-05-22,0.0,8.6,5.4,4.0,20.6,7.4,2.8000000000000003,7.4,0.0,20.0,8.7,0.0,7.0,0.0,8.2
1997-05-23,0.0,5.1,5.0,3.8666666666666667,21.4,6.3,2.4000000000000004,4.6,0.4,21.7,5.6,0.0,7.0,0.0,4.4
1997-05-24,0.0,9.2,6.0,3.7333333333333334,20.13003169365943,7.616673627811674,2.0,11.0,0.0,20.2,8.3,4.5,8.0,0.0,7.0
1997-05-25,0.0,8.8,8.0,3.6,20.062169888615742,7.698132203141513,1.6,10.6,0.3,20.1,8.4,3.0,7.4,1.1,10.0
1997-05-26,0.0,7.2,6.4,0.4,18.5,8.4,1.3714285714285714,7.8,7.2,18.6,8.2,0.0,8.8,3.1,6.8
1997-05-27,0.0,11.2,9.0,0.0,17.2,11.6,1.1428571428571428,11.0,0.3,17.0,11.1,0.0,9.8,0.0,10.6
1997-05-28,0.0,3.6,3.0,0.0,19.5,3.4,0.9142857142857144,6.0,0.0,19.4,4.4,0.0,5.0,0.0,3.4
1997-05-29,0.0,4.4,4.0,0.0,18.8,6.8,0.6857142857142857,7.8,0.0,18.5,7.0,0.0,6.4,0.0,6.0
1997-05-30,0.0,5.8,5.0,0.0,19.2,8.1,0.4571428571428571,8.6,0.0,19.5,8.2,0.0,5.8,0.0,5.0
1997-05-31,0.0,3.4,5.5,0.0,19.6,3.8,0.22857142857142865,3.6,0.0,20.6,4.0,0.0,4.2,4.5,3.0
1997-06-01,0.0,8.2,6.0,2.8,18.9,7.4,0.0,8.6,2.6,18.2,9.0,0.0,7.0,0.0,8.2
1997-06-02,0.0,3.2,8.3,0.9,20.8,4.2,0.0,7.666666666666666,0.0,20.6,5.303299138725079,0.0,4.4,0.0,3.8
1997-06-03,0.0,9.6,6.800000000000001,1.7750000000000001,21.0,9.2,2.85,6.733333333333333,4.6,21.2,9.536933535732386,0.7,10.8,0.0,10.0
1997-06-04,0.0,8.2,5.3,2.6500000000000004,16.4,7.6,5.7,5.8,3.4,16.96191795924439,8.8,2.5,8.4,0.0,8.6
1997-06-05,0.0,6.2,5.3,3.5250000000000004,20.3,7.8,5.525,4.6,1.8499999999999999,20.6,7.1,1.55,8.6,0.0,8.2
1997-06-06,0.0,9.8,6.4,4.4,20.0,11.4,5.35,9.6,0.3,20.6,11.0,0.6,8.8,0.0,9.4
1997-06-07,0.0,7.8,6.266666666666667,0.0,19.45141364322254,7.616673627811674,5.175,8.2,5.2,19.2,8.3,0.0,7.8,0.0,8.0
1997-06-08,0.0,8.2,6.133333333333334,0.3,18.433486567567208,8.59417653176974,5.0,8.0,3.1,17.7,9.5,2.5,8.2,0.0,8.0
1997-06-09,0.0,8.6,6.0,0.6,18.637071982698274,8.02396650446087,3.75,7.0,1.0,18.0,8.8,0.0,8.2,0.0,7.2
1997-06-10,0.0,8.2,6.0,0.0,18.2,7.3,2.5,8.6,0.2,19.5,8.6,0.0,8.2,3.4,6.6
1997-06-11,0.0,9.8,8.3,0.0,19.8,10.4,1.25,8.4,0.0,21.0,10.0,0.0,7.0,0.0,6.6
1997-06-12,0.0,7.8,6.3,0.0,18.4,8.4,0.0,8.2,0.0,18.8,8.7,0.0,8.4,0.0,7.6
1997-06-13,0.0,6.4,6.4,0.0,19.2,8.8,1.6,8.6,0.7,17.4,9.6,0.0,6.4,3.6,6.0
1997-06-14,0.0,6.8,6.0,0.0,18.90851920287303,7.290839326492319,3.2,7.160904437651256,0.0,18.4,7.9,0.0,7.6,0.0,7.6
1997-06-15,0.0,4.2,3.0,0.0,18.90851920287303,5.09145779258667,4.15,5.2,0.0,18.4,5.2,0.0,4.4,0.0,4.6
1997-06-16,0.0,4.6,4.4,0.0,20.9,5.9,5.1,6.134906169916151,0.0,21.2,6.4,0.0,5.0,0.0,4.6
1997-06-17,0.0,6.2,6.0,0.0,22.4,8.0,6.05,13.8,0.0,20.4,9.0,0.0,6.2,0.0,7.0
1997-06-18,0.0,3.4,4.2,5.3,18.2,7.4,7.0,5.6,4.2,19.4,7.5,3.8,5.0,1.2,3.4
1997-06-19,0.0,9.8,8.0,3.0,17.9,10.2,5.625,10.8,0.7,17.8,10.4,1.5,8.2,2.8,9.8
1997-06-20,0.0,5.4,5.2,0.0,18.6,7.6,4.25,9.4,0.0,19.4,8.1,0.0,6.8,0.0,1.8
1997-06-21,0.0,0.8,3.6,3.1,21.89443862479534,5.966666666666667,2.875,9.066666666666666,0.0,22.8,8.799999999999999,0.0,2.2,0.0,1.8
1997-06-22,0.0,5.8,2.0,0.0,21.147958769314762,4.333333333333334,1.5,8.733333333333334,0.0,21.7,9.5,0.0,4.8,0.0,5.0
1997-06-23,0.0,8.8,4.5,0.5,20.1,2.7,0.75,8.4,0.0,20.2,10.2,0.0,6.8,0.0,6.8
1997-06-24,0.0,8.6,7.0,4.9,18.4,10.2,0.0,10.8,0.7,18.5,10.0,4.7,6.8,1.8,7.0
1997-06-25,0.0,7.2,6.0,4.0,17.8,8.0,1.0,7.2,5.8,17.8,8.6,3.2,6.8,0.0,5.2
1997-06-26,0.0,7.4,3.2,3.0,16.4,8.4,4.3,6.0,3.5,16.5,6.2,5.2,7.4,2.6,5.4
1997-06-27,0.0,4.2,5.0,0.0,18.4,6.0,3.583333333333333,4.6,0.5,19.0,4.8,0.0,5.6,0.0,6.4
1997-06-28,0.0,3.8,5.5,0.0,21.147958769314762,6.8835464498431245,2.8666666666666663,4.2,0.0,21.7,7.4,0.0,5.2,0.0,5.8
1997-06-29,0.0,0.8,6.0,0.5,20.808649744096318,8.105425079790708,2.15,6.535450775271549,0.0,21.2,8.9,0.0,2.6,0.0,2.0
1997-06-30,0.0,9.8,6.6,0.0,19.722860863397297,9.32730370973829,1.4333333333333331,8.870901550543097,0.0,19.6,10.4,0.0,4.2,5.0,10.0
1997-07-01,0.0,8.4,7.2,0.15,17.551283101999253,9.8,0.7166666666666663,7.913303167323666,0.0,16.4,9.0,3.0,7.4,0.0,5.4
1997-07-02,0.0,6.8,7.8,0.3,17.8,7.8,0.0,7.639703629260971,0.0,19.0,8.6,1.0,4.8,0.0,8.2
1997-07-03,0.0,5.4,3.0,0.22499999999999998,18.2,6.5,1.0,6.8,1.2,19.0,4.5,0.0,5.2,2.2,5.6
1997-07-04,0.0,5.2,4.2,0.15,18.0,7.5,2.0,9.2,0.8,18.6,7.3,2.9,5.0,1.1,5.2
1997-07-05,0.0,6.2,4.2,0.07500000000000001,18.5013483726109,7.046463600502801,0.0,9.2,2.3,17.8,7.6,0.0,6.4,0.55,5.6
1997-07-06,0.0,8.4,4.2,0.0,19.858584473484676,8.02396650446087,0.5,7.776503398292319,3.8,19.8,8.8,0.0,6.8,0.0,9.0
1997-07-07,0.0,8.6,4.2,0.0,19.4,6.9,1.0,10.4,2.8,19.524452625684045,9.7,1.0,6.8,0.0,9.0
1997-07-08,0.0,8.8,6.4,0.0,16.8,8.6,1.5,10.4,0.4,18.8,9.4,0.0,5.2,0.0,9.0
1997-07-09,0.0,7.8,5.3,0.2,17.6,9.0,1.6666666666666667,9.6,0.2,17.0,8.4,1.0,7.0,1.3,7.8
1997-07-10,0.0,8.8,4.2,0.9,17.4,6.4,1.8333333333333333,9.6,1.5,17.81609618139094,8.3,0.0,9.0,1.6,7.0
1997-07-11,0.0,6.2,5.0,0.6000000000000001,18.8,7.4,2.0,7.8,2.6,17.8,7.2,0.0,6.6,0.8,8.0
1997-07-12,0.0,9.6,8.0,0.30000000000000004,18.637071982698274,8.675635107099577,2.933333333333333,9.6,0.4,18.0,9.6,0.0,9.0,0.0,6.2
1997-07-13,0.0,7.2,7.0,0.0,18.772795592785652,8.437817553549788,3.8666666666666663,10.0,0.5,18.2,9.8,0.0,6.2,0.0,8.0
1997-07-14,0.0,9.8,6.0,0.6,18.4,8.2,4.8,10.4,0.6,19.0,10.0,0.0,6.4,0.0,8.0
1997-07-15,0.0,6.2,5.0,1.2,17.2,8.4,3.5999999999999996,8.2,1.1,17.0,8.0,1.0,6.0,0.0,5.8
1997-07-16,0.0,6.4,3.0,0.5,18.2,4.8,2.4,5.4,0.0,19.0,4.7,0.0,7.4,0.0,9.2
1997-07-17,0.0,2.8,2.0,0.0,19.0,3.8,1.2,10.2,3.0,18.4,5.7,0.0,3.8,0.0,3.6
1997-07-18,0.0,7.6,3.4,0.0,17.9,7.6,1.5999999999999999,8.2,0.0,18.0,7.0,0.0,6.2,0.0,7.6
1997-07-19,0.0,9.2,7.0,0.0,19.722860863397297,8.838552257759257,2.0,4.6,0.0,19.6,9.8,0.0,7.2,0.0,7.0
1997-07-20,0.0,1.8,7.0,0.0,19.45141364322254,7.019276128879628,2.4,7.6,0.0,19.2,8.100000000000001,0.0,4.2,0.0,3.4
1997-07-21,0.0,5.2,7.0,0.0,18.2,5.2,2.8,7.6,0.0,19.0,6.4,0.0,3.8,0.0,5.0
1997-07-22,0.0,6.2,5.65,0.0,18.1,7.8,3.4,10.4,0.0,17.7,8.8,1.8,5.0,1.4,8.6
1997-07-23,0.0,6.2,4.3,0.0,18.6,9.4,3.6,10.4,2.7,20.2,10.0,0.0,6.8,0.0,9.0
1997-07-24,0.0,9.8,8.0,0.0,18.3,11.4,3.8,10.8,0.0,19.2,11.0,0.0,8.2,0.0,10.0
1997-07-25,0.0,9.8,7.3,0.0,17.5,9.7,4.0,10.8,0.0,18.4,11.2,0.0,8.0,0.0,10.0
1997-07-26,0.0,9.2,6.3,0.0,17.661365161087005,9.001469408418934,1.0,10.6,0.0,17.6,10.0,0.0,6.2,0.0,9.2
1997-07-27,0.0,9.6,6.15,0.0,17.82273032217401,9.164386559078611,2.6,10.4,0.0,16.8,10.2,0.0,7.8,0.0,8.2
1997-07-28,0.0,8.4,6.0,1.4,19.7,8.5,1.3,9.8,0.0,19.6,8.0,0.7,8.463545717591753,0.0,9.0
1997-07-29,0.0,7.8,7.0,0.5,18.2,8.4,0.0,7.8,0.0,19.6,8.6,0.0,9.6,1.9,6.6
1997-07-30,0.0,8.8,7.4,0.0,18.2,9.4,0.3333333333333333,8.6,0.0,19.2,10.2,0.0,9.2,0.0,7.4
1997-07-31,0.0,4.8,2.3,0.0,20.5,2.9,0.6666666666666666,6.8,0.0,20.2,6.2,0.0,4.2,0.0,5.2
1997-08-01,0.0,7.2,3.533333333333333,0.09999999999999999,19.7,8.1,1.0,8.8,0.0,20.2,9.2,0.0,7.4,0.0,7.0
1997-08-02,0.0,2.2,4.766666666666667,0.19999999999999998,19.179966423047787,3.4622862859898933,1.525,6.4,0.0,18.8,3.2,0.0,4.2,0.0,1.4
1997-08-03,0.0,6.8,6.0,0.3,19.315690033135162,6.720629299183447,2.05,7.0,0.0,19.0,7.2,0.0,5.8,0.0,6.4
1997-08-04,0.0,8.2,4.2,0.0,19.0,9.0,2.575,7.913303167323666,0.0,19.4,9.0,0.0,8.2,0.0,5.8
1997-08-05,0.0,8.4,6.0,0.3,19.7,9.7,3.1,7.4,0.15,18.6,8.2,1.4,6.2,0.0,9.0
1997-08-06,0.0,7.2,6.0,0.15,18.7,8.2,2.4333333333333336,10.6,0.3,18.6,8.690206656330925,0.0,8.4,0.0,6.2
1997-08-07,0.0,8.8,5.1,0.0,19.790722668440985,8.268342230450383,1.7666666666666668,7.9817030518393395,0.0,19.7,9.1,0.0,8.4,0.0,8.8
1997-08-08,0.0,8.2,4.2,0.0,18.5,7.9,1.1,9.6,0.0,18.7,8.8,0.0,7.8,0.0,8.2
1997-08-09,0.0,8.8,4.0,0.0,17.82273032217401,8.5127179564399,0.9500000000000001,9.8,0.0,16.8,9.4,0.0,5.8,0.0,8.4
1997-08-10,1.7,5.8,3.8,0.0,18.229901152436142,7.127922175832641,0.8,6.0,0.0,17.4,7.7,0.0,3.8,0.0,6.2
1997-08-11,0.0,1.8,3.6,0.5,19.9,2.9,0.65,2.8,0.0,20.0,4.202554195503179,0.0,6.6,0.0,3.2
1997-08-12,0.0,7.2,3.4,1.2,19.7,6.2,0.5,8.4,0.2,19.2,7.0,0.0,9.6,0.0,5.4
1997-08-13,1.5,9.4,6.0,0.3,18.6,10.0,0.6666666666666666,8.6,0.0,19.6,10.3,0.0,8.6,0.0,8.4
1997-08-14,0.0,6.8,7.0,0.0,17.6,10.0,0.8333333333333333,9.0,0.0,17.8,6.9,0.0,5.4,0.0,5.6
1997-08-15,0.0,4.8,4.0,0.0,19.3,5.7,1.0,9.4,0.5,19.6,5.3,0.0,3.6,0.0,5.2
1997-08-16,0.0,2.2,3.2,0.0,20.265755303746808,4.521247765277797,1.175,6.6,0.2,20.4,4.5,0.0,6.4,0.0,2.2
1997-08-17,0.0,5.8,4.1,0.0,19.45141364322254,5.760623882638899,1.35,8.4,0.0,19.2,5.85,0.0,6.4,0.0,2.4
1997-08-18,0.0,6.6,5.0,1.6,20.1,7.0,1.525,6.682105246041541,0.0,19.6,7.2,1.6,5.4,0.0,5.0
1997-08-19,0.0,5.2,4.0,0.0,19.0,7.4,1.7,7.6,0.0,16.6,8.0,0.0,5.8,0.0,5.0
1997-08-20,0.0,5.6,2.0,1.0,19.5,5.1,1.9142857142857144,7.8,0.0,19.6,6.6,0.0,4.2,0.0,6.0
1997-08-21,0.0,1.2,4.15,0.75,20.0,3.4,2.1285714285714286,4.2,0.7,20.2,2.0,0.0,2.2,0.0,0.6
1997-08-22,0.0,1.2,6.3,0.5,18.772795592785652,8.349800805780223,2.342857142857143,9.6,0.0,18.2,9.2,0.0,7.4,0.0,5.0
1997-08-23,0.0,2.8,2.3,0.25,19.99430808357205,4.7656234912673145,2.5571428571428574,7.8,0.0,20.0,4.8,0.0,3.0,0.0,2.0
1997-08-24,0.0,2.2,3.2666666666666666,0.0,19.722860863397297,3.1364519846705377,2.7714285714285714,3.6,0.0,19.6,2.8,0.0,4.0,0.0,2.0
1997-08-25,0.0,1.6,4.233333333333333,0.0,22.2,2.7,2.9857142857142858,3.6,0.0,21.6,2.1,0.0,2.2,0.0,1.2
1997-08-26,0.0,7.6,5.2,0.9,19.8,9.6,3.2,8.0,0.0,19.6,9.2,0.0,6.4,0.0,7.2
1997-08-27,0.0,9.8,9.0,0.0,17.7,11.0,2.666666666666667,10.8,0.0,17.7,11.6,0.0,10.2,0.0,10.6
1997-08-28,0.0,8.2,7.4,0.0,18.9,10.5,2.1333333333333337,9.8,0.0,19.2,8.0,0.0,8.4,0.0,8.2
1997-08-29,0.0,1.2549475860227965,7.625,0.125,20.5,1.5,1.6,7.200000000000001,0.0,20.0,3.0171365643411336,0.0,0.0,0.0,0.1
1997-08-30,0.0,1.7274737930113984,7.8500000000000005,0.25,20.382877651873404,3.051353170303818,1.0666666666666669,4.6000000000000005,0.0,20.2,3.8085682821705666,0.0,-0.4,0.0,0.1
1997-08-31,0.0,2.2,8.075000000000001,0.375,20.265755303746808,4.602706340607636,0.5333333333333337,2.0,0.0,20.4,4.6,0.0,0.0,0.0,2.2
1997-09-01,0.0,3.8,8.3,0.5,20.0,3.2,0.0,7.6,0.0,19.6,5.4,0.0,3.8,0.85,3.0
1997-09-02,0.0,7.8,6.3,0.0,18.8,8.5,1.7,8.6,0.0,19.0,6.8,0.0,5.2,1.7,8.8
1997-09-03,0.0,1.8,-0.3,0.0,18.5,4.2,0.0,5.0,0.0,18.8,2.5,0.0,2.6,0.0,2.0
1997-09-04,0.0,-0.4,-0.5,0.0,21.5,3.4,0.85,0.8,0.0,23.4,0.0,0.0,1.2,0.5,0.2
1997-09-05,0.0,2.2,-0.3,0.0,21.3,3.0,1.7,0.8,0.0,22.9,1.2,0.0,3.2,1.0,4.6
1997-09-06,0.0,8.6,1.2,0.0,20.87651154914001,7.779590778471351,0.85,8.6,0.0,21.3,8.5,0.0,3.8,1.5,9.2
1997-09-07,0.0,6.4,2.7,0.0,20.67292613400894,5.498750669235864,0.0,5.656106978306436,0.0,21.0,5.7,0.0,8.4,0.0,8.0
1997-09-08,0.0,6.8,4.2,0.0,19.0,5.7,3.4,5.8,0.0,19.0,6.2,2.5,8.2,0.0,6.8
1997-09-09,0.0,8.8,7.0,0.0,18.9,9.2,3.1888888888888887,7.6,0.0,19.2,8.8,0.0,9.2,0.0,10.6
1997-09-10,0.0,8.4,6.3,0.0,21.4,9.8,2.977777777777778,9.2,0.2,21.0,9.5,0.0,7.6,0.0,9.4
1997-09-11,0.0,7.6,5.0,0.0,20.6,8.6,2.7666666666666666,9.6,0.0,21.4,9.4,0.0,6.6,0.0,5.0
1997-09-12,0.0,9.8,7.2,0.0,19.1,10.3,2.5555555555555554,11.8,0.0,19.6,10.0,0.0,6.8,0.0,10.0
1997-09-13,0.0,3.8,2.2,0.0,21.080096964271075,6.231877847204413,2.344444444444444,8.4,0.0,21.6,6.6,0.0,3.2,0.0,3.2
1997-09-14,0.0,0.4,-0.4,0.0,19.315690033135162,2.158949080712472,2.1333333333333333,3.0,0.0,19.0,1.6,0.0,1.2,0.0,1.0
1997-09-15,0.0,6.4,5.0,0.0,20.6,8.2,1.922222222222222,2.8,0.0,20.8,7.0,0.0,1.8,0.0,5.4
1997-09-16,0.0,3.4,2.0,0.3,18.7,7.2,1.711111111111111,4.6,0.0,18.8,5.3,0.0,5.6,0.0,2.6
1997-09-17,0.0,-1.2,-0.6,0.0,20.8,0.8,1.5,2.4,0.6,21.5,2.4244277487601105,0.0,0.2,0.0,0.0
1997-09-18,0.0,0.6,1.4,0.9,18.5,5.3,1.125,2.8,0.0,18.0,5.0,0.0,2.2,0.0,1.2
1997-09-19,0.0,4.8,3.4,0.6000000000000001,18.9,6.4,0.75,6.8,0.0,19.9,6.6,1.9,5.834864155100383,0.0,5.6
1997-09-20,0.0,3.6,-0.2,0.30000000000000004,20.808649744096318,3.951037737968926,0.375,4.356509172508637,0.0,21.2,3.8,0.0,4.2,0.0,5.0
1997-09-21,0.0,5.2,1.4000000000000001,0.0,20.13003169365943,2.2404076560423105,0.0,2.8,0.0,20.2,1.7,0.0,4.6,1.5,4.2
1997-09-22,0.0,5.4,3.0,0.0,19.3,4.9,0.0,4.9721081331497,0.0,19.8,4.7,0.0,5.8,0.0,6.0
1997-09-23,0.0,8.4,7.2,0.0,18.9,8.4,0.0,6.8,0.0,19.8,8.0,0.0,9.2,1.8,10.0
1997-09-24,0.0,9.8,7.4,0.2,18.0,9.7,0.0,8.0,0.0,19.6,9.9,0.0,9.6,0.0,9.4
1997-09-25,0.0,9.4,8.0,0.0,21.1,9.8,0.0,10.2,0.7,20.0,10.6,1.3,9.6,0.0,9.6
1997-09-26,0.0,8.4,6.4,0.0,19.9,9.1,0.0,9.2,0.0,19.7,9.6,0.0,8.2,0.0,8.0
1997-09-27,0.0,6.6,0.4,0.0,20.13003169365943,7.209380751162479,0.0,7.8,0.0,20.2,7.8,0.0,5.8,0.0,6.0
1997-09-28,0.0,7.2,2.2,0.0,19.179966423047787,7.046463600502801,0.0,6.955704784104235,0.0,18.8,7.6,0.0,6.2,0.0,6.0
1997-09-29,0.0,5.2,4.0,0.0,19.2,5.8,0.0,4.4933089415399845,0.0,20.2,4.0,0.0,5.2,0.0,5.4
1997-09-30,0.0,-0.2,-0.5,0.0,18.9,1.8,0.0,2.0309130989757334,0.7999999999999999,19.5,0.4,0.0,0.6,1.4,1.0
1997-10-01,0.0,9.8,5.3,0.0,19.9,9.6,0.0,2.8,1.5999999999999999,20.8,10.4,0.0,2.0,5.7,9.2
1997-10-02,0.0,8.6,8.2,0.0,20.3,9.7,0.0,9.4,2.4,21.4,10.0,0.0,9.8,11.0,10.0
1997-10-03,0.0,9.2,5.699999999999999,0.0,19.4,10.8,0.0,9.4,0.0,19.4,10.2,0.0,10.2,0.0,10.6
1997-10-04,0.0,4.6,3.2,0.0,20.944373354183696,6.068960696544736,0.0,5.6,0.0,21.4,6.4,0.0,5.6,2.9,7.4
1997-10-05,0.0,3.6,5.3,0.0,20.67292613400894,6.965005025172963,0.0,4.6,0.0,21.0,7.5,0.0,5.4,0.0,4.8
1997-10-06,0.0,4.4,4.3,0.0,20.4,5.5,0.0,6.0,0.0,20.378630847830596,6.4,0.0,6.0,0.0,5.4
1997-10-07,0.0,4.6,4.0,0.0,19.0,6.4,0.0,7.4,0.0,19.0,6.4,0.0,5.2,0.0,5.0
1997-10-08,0.0,0.8,4.433333333333334,0.0,19.6,3.1,0.0,4.8,0.0,19.8,5.6,0.0,1.8,0.0,5.4
1997-10-09,0.0,1.8,4.866666666666666,3.8,22.4,3.4,0.0,2.0,0.0,23.6,2.0,0.0,2.4,0.0,1.4
1997-10-10,0.0,8.2,5.3,2.8499999999999996,21.0,7.4,0.0,4.4,0.0,22.0,9.0,1.0,8.6,4.0,1.4
