Fecha,TMIN_Real,TMIN_Predicha,Error,Error_Abs,Helada_Real,Helada_Predicha
2021-02-15,6.2,6.108783030258165,0.09121696974183546,0.09121696974183546,0,0
2021-02-16,3.2,5.98763549926068,-2.7876354992606798,2.7876354992606798,0,0
2021-02-17,3.4,4.503677420005862,-1.1036774200058619,1.1036774200058619,0,0
2021-02-18,10.2,4.6388711259900415,5.561128874009958,5.561128874009958,0,0
2021-02-19,9.6,8.227886879562229,1.3721131204377706,1.3721131204377706,0,0
2021-02-20,10.2,7.446847619159093,2.7531523808409064,2.7531523808409064,0,0
2021-02-21,10.4,7.992034070519688,2.407965929480312,2.407965929480312,0,0
2021-02-22,5.4,8.16682851553322,-2.76682851553322,2.76682851553322,0,0
2021-02-23,4.6,5.915171201841294,-1.3151712018412942,1.3151712018412942,0,0
2021-02-24,8.2,5.6053016461106395,2.5946983538893598,2.5946983538893598,0,0
2021-02-25,5.0,7.139783781492712,-2.139783781492712,2.139783781492712,0,0
2021-02-26,5.4,5.216806792632923,0.18319320736707745,0.18319320736707745,0,0
2021-02-27,11.0,5.636474851832744,5.363525148167256,5.363525148167256,0,0
2021-02-28,10.8,8.29911610318187,2.500883896818131,2.500883896818131,0,0
2021-03-01,9.8,8.652100394567988,1.1478996054320127,1.1478996054320127,0,0
2021-03-02,9.8,8.299608560936328,1.500391439063673,1.500391439063673,0,0
2021-03-03,10.2,8.440781708263582,1.759218291736417,1.759218291736417,0,0
2021-03-04,10.6,8.734669167313939,1.8653308326860607,1.8653308326860607,0,0
2021-03-05,5.0,8.915884348080064,-3.9158843480800645,3.9158843480800645,0,0
2021-03-06,5.4,5.848175950984436,-0.4481759509844361,0.4481759509844361,0,0
2021-03-07,11.2,6.230546551571429,4.96945344842857,4.96945344842857,0,0
2021-03-08,6.2,9.19142736021158,-2.9914273602115804,2.9914273602115804,0,0
2021-03-09,7.4,6.371825315055029,1.0281746849449718,1.0281746849449718,0,0
2021-03-10,9.2,7.264251357731057,1.9357486422689423,1.9357486422689423,0,0
2021-03-11,11.0,8.013781020569223,2.9862189794307774,2.9862189794307774,0,0
